2021-12-02 08:30:21,517 INFO  org.apache.solr.schema.IndexSchema @ unique key field: uid
2021-12-02 08:30:21,538 INFO  org.apache.solr.schema.IndexSchema @ default search field in schema is item.handle
2021-12-02 08:30:21,538 INFO  org.apache.solr.schema.IndexSchema @ query parser default operator is OR
2021-12-02 08:30:21,539 INFO  org.apache.solr.schema.IndexSchema @ unique key field: item.handle
2021-12-02 08:30:21,560 INFO  org.apache.solr.schema.IndexSchema @ default search field in schema is search_text
2021-12-02 08:30:21,561 INFO  org.apache.solr.schema.IndexSchema @ query parser default operator is AND
2021-12-02 08:30:21,562 INFO  org.apache.solr.schema.IndexSchema @ unique key field: search.uniqueid
2021-12-02 08:30:21,667 INFO  org.apache.solr.core.CoreContainer @ Creating SolrCore 'statistics' using configuration from instancedir /dspace/solr/statistics/
2021-12-02 08:30:21,676 INFO  org.apache.solr.core.CoreContainer @ Creating SolrCore 'oai' using configuration from instancedir /dspace/solr/oai/
2021-12-02 08:30:21,687 INFO  org.apache.solr.core.CoreContainer @ Creating SolrCore 'search' using configuration from instancedir /dspace/solr/search/
2021-12-02 08:30:21,691 INFO  org.apache.solr.core.SolrCore @ solr.NRTCachingDirectoryFactory
2021-12-02 08:30:21,691 INFO  org.apache.solr.core.SolrCore @ solr.NRTCachingDirectoryFactory
2021-12-02 08:30:21,691 INFO  org.apache.solr.core.SolrCore @ solr.NRTCachingDirectoryFactory
2021-12-02 08:30:21,703 INFO  org.apache.solr.core.SolrCore @ [oai] Opening new SolrCore at /dspace/solr/oai/, dataDir=/dspace/solr/oai/data/
2021-12-02 08:30:21,703 INFO  org.apache.solr.core.SolrCore @ [statistics] Opening new SolrCore at /dspace/solr/statistics/, dataDir=/dspace/solr/statistics/data/
2021-12-02 08:30:21,703 INFO  org.apache.solr.core.SolrCore @ [search] Opening new SolrCore at /dspace/solr/search/, dataDir=/dspace/solr/search/data/
2021-12-02 08:30:21,707 INFO  org.apache.solr.core.JmxMonitoredMap @ JMX monitoring is enabled. Adding Solr mbeans to JMX Server: com.sun.jmx.mbeanserver.JmxMBeanServer@234bef66
2021-12-02 08:30:21,707 INFO  org.apache.solr.core.JmxMonitoredMap @ JMX monitoring is enabled. Adding Solr mbeans to JMX Server: com.sun.jmx.mbeanserver.JmxMBeanServer@234bef66
2021-12-02 08:30:21,707 INFO  org.apache.solr.core.JmxMonitoredMap @ JMX monitoring is enabled. Adding Solr mbeans to JMX Server: com.sun.jmx.mbeanserver.JmxMBeanServer@234bef66
2021-12-02 08:30:21,751 INFO  org.apache.solr.core.SolrCore @ [oai] Added SolrEventListener for newSearcher: org.apache.solr.core.QuerySenderListener{queries=[]}
2021-12-02 08:30:21,751 INFO  org.apache.solr.core.SolrCore @ [statistics] Added SolrEventListener for newSearcher: org.apache.solr.core.QuerySenderListener{queries=[]}
2021-12-02 08:30:21,751 INFO  org.apache.solr.core.SolrCore @ [oai] Added SolrEventListener for firstSearcher: org.apache.solr.core.QuerySenderListener{queries=[{q=static firstSearcher warming in solrconfig.xml}]}
2021-12-02 08:30:21,751 INFO  org.apache.solr.core.SolrCore @ [statistics] Added SolrEventListener for firstSearcher: org.apache.solr.core.QuerySenderListener{queries=[{q=static firstSearcher warming in solrconfig.xml}]}
2021-12-02 08:30:21,751 INFO  org.apache.solr.core.SolrCore @ [search] Added SolrEventListener for newSearcher: org.apache.solr.core.QuerySenderListener{queries=[]}
2021-12-02 08:30:21,751 INFO  org.apache.solr.core.SolrCore @ [search] Added SolrEventListener for firstSearcher: org.apache.solr.core.QuerySenderListener{queries=[{q=static firstSearcher warming in solrconfig.xml}]}
2021-12-02 08:30:21,788 INFO  org.apache.solr.core.CachingDirectoryFactory @ return new directory for /dspace/solr/oai/data
2021-12-02 08:30:21,788 INFO  org.apache.solr.core.CachingDirectoryFactory @ return new directory for /dspace/solr/statistics/data
2021-12-02 08:30:21,788 INFO  org.apache.solr.core.CachingDirectoryFactory @ return new directory for /dspace/solr/search/data
2021-12-02 08:30:21,791 INFO  org.apache.solr.core.SolrCore @ New index directory detected: old=null new=/dspace/solr/search/data/index/
2021-12-02 08:30:21,791 INFO  org.apache.solr.core.SolrCore @ New index directory detected: old=null new=/dspace/solr/oai/data/index/
2021-12-02 08:30:21,791 INFO  org.apache.solr.core.SolrCore @ New index directory detected: old=null new=/dspace/solr/statistics/data/index/
2021-12-02 08:30:21,793 INFO  org.apache.solr.core.CachingDirectoryFactory @ return new directory for /dspace/solr/statistics/data/index
2021-12-02 08:30:21,793 INFO  org.apache.solr.core.CachingDirectoryFactory @ return new directory for /dspace/solr/search/data/index
2021-12-02 08:30:21,793 INFO  org.apache.solr.core.CachingDirectoryFactory @ return new directory for /dspace/solr/oai/data/index
2021-12-02 08:30:21,815 INFO  org.apache.solr.core.SolrCore @ created json: solr.JSONResponseWriter
2021-12-02 08:30:21,815 INFO  org.apache.solr.core.SolrCore @ adding lazy queryResponseWriter: solr.VelocityResponseWriter
2021-12-02 08:30:21,816 INFO  org.apache.solr.core.SolrCore @ created velocity: solr.VelocityResponseWriter
2021-12-02 08:30:21,816 INFO  org.apache.solr.core.SolrCore @ created json: solr.JSONResponseWriter
2021-12-02 08:30:21,816 INFO  org.apache.solr.core.SolrCore @ adding lazy queryResponseWriter: solr.VelocityResponseWriter
2021-12-02 08:30:21,816 INFO  org.apache.solr.core.SolrCore @ created velocity: solr.VelocityResponseWriter
2021-12-02 08:30:21,817 INFO  org.apache.solr.core.SolrCore @ created json: solr.JSONResponseWriter
2021-12-02 08:30:21,817 INFO  org.apache.solr.core.SolrCore @ adding lazy queryResponseWriter: solr.VelocityResponseWriter
2021-12-02 08:30:21,817 INFO  org.apache.solr.core.SolrCore @ created velocity: solr.VelocityResponseWriter
2021-12-02 08:30:21,823 INFO  org.apache.solr.core.SolrCore @ created xslt: solr.XSLTResponseWriter
2021-12-02 08:30:21,823 INFO  org.apache.solr.core.SolrCore @ created xslt: solr.XSLTResponseWriter
2021-12-02 08:30:21,823 INFO  org.apache.solr.core.SolrCore @ created xslt: solr.XSLTResponseWriter
2021-12-02 08:30:21,824 INFO  org.apache.solr.response.XSLTResponseWriter @ xsltCacheLifetimeSeconds=5
2021-12-02 08:30:21,824 INFO  org.apache.solr.response.XSLTResponseWriter @ xsltCacheLifetimeSeconds=5
2021-12-02 08:30:21,824 INFO  org.apache.solr.response.XSLTResponseWriter @ xsltCacheLifetimeSeconds=5
2021-12-02 08:30:22,008 INFO  org.apache.solr.core.SolrCore @ no updateRequestProcessorChain defined as default, creating implicit default
2021-12-02 08:30:22,009 INFO  org.apache.solr.core.SolrCore @ no updateRequestProcessorChain defined as default, creating implicit default
2021-12-02 08:30:22,009 INFO  org.apache.solr.update.processor.UpdateRequestProcessorChain @ creating updateRequestProcessorChain "uuid"
2021-12-02 08:30:22,021 INFO  org.apache.solr.update.processor.UpdateRequestProcessorChain @ inserting DistributedUpdateProcessorFactory into updateRequestProcessorChain "uuid"
2021-12-02 08:30:22,021 INFO  org.apache.solr.core.SolrCore @ no updateRequestProcessorChain defined as default, creating implicit default
2021-12-02 08:30:22,023 INFO  org.apache.solr.core.RequestHandlers @ created /update: org.apache.solr.handler.UpdateRequestHandler
2021-12-02 08:30:22,023 INFO  org.apache.solr.core.RequestHandlers @ created /update: org.apache.solr.handler.UpdateRequestHandler
2021-12-02 08:30:22,023 INFO  org.apache.solr.core.RequestHandlers @ created /update: org.apache.solr.handler.UpdateRequestHandler
2021-12-02 08:30:22,024 INFO  org.apache.solr.core.RequestHandlers @ created /update/json: org.apache.solr.handler.UpdateRequestHandler
2021-12-02 08:30:22,025 INFO  org.apache.solr.core.RequestHandlers @ created /update/json: org.apache.solr.handler.UpdateRequestHandler
2021-12-02 08:30:22,025 INFO  org.apache.solr.core.RequestHandlers @ created /update/json: org.apache.solr.handler.UpdateRequestHandler
2021-12-02 08:30:22,025 INFO  org.apache.solr.core.RequestHandlers @ created /update/csv: org.apache.solr.handler.UpdateRequestHandler
2021-12-02 08:30:22,025 INFO  org.apache.solr.core.RequestHandlers @ created /update/csv: org.apache.solr.handler.UpdateRequestHandler
2021-12-02 08:30:22,026 INFO  org.apache.solr.core.RequestHandlers @ created /update/csv: org.apache.solr.handler.UpdateRequestHandler
2021-12-02 08:30:22,026 INFO  org.apache.solr.core.RequestHandlers @ created /update/json/docs: org.apache.solr.handler.UpdateRequestHandler
2021-12-02 08:30:22,026 INFO  org.apache.solr.core.RequestHandlers @ created /update/json/docs: org.apache.solr.handler.UpdateRequestHandler
2021-12-02 08:30:22,026 INFO  org.apache.solr.core.RequestHandlers @ created /update/json/docs: org.apache.solr.handler.UpdateRequestHandler
2021-12-02 08:30:22,034 INFO  org.apache.solr.core.RequestHandlers @ created /select: solr.SearchHandler
2021-12-02 08:30:22,034 INFO  org.apache.solr.core.RequestHandlers @ created /select: solr.SearchHandler
2021-12-02 08:30:22,034 INFO  org.apache.solr.core.RequestHandlers @ created /select: solr.SearchHandler
2021-12-02 08:30:22,035 INFO  org.apache.solr.core.RequestHandlers @ created /query: solr.SearchHandler
2021-12-02 08:30:22,035 INFO  org.apache.solr.core.RequestHandlers @ created /query: solr.SearchHandler
2021-12-02 08:30:22,035 INFO  org.apache.solr.core.RequestHandlers @ created /query: solr.SearchHandler
2021-12-02 08:30:22,039 INFO  org.apache.solr.core.RequestHandlers @ created /get: solr.RealTimeGetHandler
2021-12-02 08:30:22,039 INFO  org.apache.solr.core.RequestHandlers @ created /get: solr.RealTimeGetHandler
2021-12-02 08:30:22,039 INFO  org.apache.solr.core.RequestHandlers @ created /get: solr.RealTimeGetHandler
2021-12-02 08:30:22,040 INFO  org.apache.solr.core.RequestHandlers @ created /browse: solr.SearchHandler
2021-12-02 08:30:22,040 INFO  org.apache.solr.core.RequestHandlers @ created /browse: solr.SearchHandler
2021-12-02 08:30:22,040 INFO  org.apache.solr.core.RequestHandlers @ created /browse: solr.SearchHandler
2021-12-02 08:30:22,044 WARN  org.apache.solr.core.RequestHandlers @ Multiple requestHandler registered to the same name: /update ignoring: org.apache.solr.handler.UpdateRequestHandler
2021-12-02 08:30:22,044 INFO  org.apache.solr.core.RequestHandlers @ created /update: solr.UpdateRequestHandler
2021-12-02 08:30:22,045 WARN  org.apache.solr.core.RequestHandlers @ Multiple requestHandler registered to the same name: /update ignoring: org.apache.solr.handler.UpdateRequestHandler
2021-12-02 08:30:22,045 WARN  org.apache.solr.core.RequestHandlers @ Multiple requestHandler registered to the same name: /update ignoring: org.apache.solr.handler.UpdateRequestHandler
2021-12-02 08:30:22,045 INFO  org.apache.solr.core.RequestHandlers @ created /update: solr.UpdateRequestHandler
2021-12-02 08:30:22,045 INFO  org.apache.solr.core.RequestHandlers @ created /update: solr.UpdateRequestHandler
2021-12-02 08:30:22,048 WARN  org.apache.solr.core.SolrResourceLoader @ Solr loaded a deprecated plugin/analysis class [solr.JsonUpdateRequestHandler]. Please consult documentation how to replace it accordingly.
2021-12-02 08:30:22,048 WARN  org.apache.solr.core.SolrResourceLoader @ Solr loaded a deprecated plugin/analysis class [solr.JsonUpdateRequestHandler]. Please consult documentation how to replace it accordingly.
2021-12-02 08:30:22,048 WARN  org.apache.solr.core.SolrResourceLoader @ Solr loaded a deprecated plugin/analysis class [solr.JsonUpdateRequestHandler]. Please consult documentation how to replace it accordingly.
2021-12-02 08:30:22,049 WARN  org.apache.solr.core.RequestHandlers @ Multiple requestHandler registered to the same name: /update/json ignoring: org.apache.solr.handler.UpdateRequestHandler
2021-12-02 08:30:22,049 WARN  org.apache.solr.core.RequestHandlers @ Multiple requestHandler registered to the same name: /update/json ignoring: org.apache.solr.handler.UpdateRequestHandler
2021-12-02 08:30:22,049 INFO  org.apache.solr.core.RequestHandlers @ created /update/json: solr.JsonUpdateRequestHandler
2021-12-02 08:30:22,049 INFO  org.apache.solr.core.RequestHandlers @ created /update/json: solr.JsonUpdateRequestHandler
2021-12-02 08:30:22,049 WARN  org.apache.solr.core.RequestHandlers @ Multiple requestHandler registered to the same name: /update/json ignoring: org.apache.solr.handler.UpdateRequestHandler
2021-12-02 08:30:22,049 INFO  org.apache.solr.core.RequestHandlers @ created /update/json: solr.JsonUpdateRequestHandler
2021-12-02 08:30:22,052 WARN  org.apache.solr.core.SolrResourceLoader @ Solr loaded a deprecated plugin/analysis class [solr.CSVRequestHandler]. Please consult documentation how to replace it accordingly.
